PID,area,price,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Year.Built,Foundation,Heating,Electrical
528376010,2538,330000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1996,PConc,GasA,SBrkr
528427040,1369,213133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528427100,1542,260261,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528429090,1905,320000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2006,PConc,GasA,SBrkr
528429110,1464,282922,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,2007,PConc,GasA,SBrkr
528431030,1534,215000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528431040,1966,419005,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528431050,1636,255000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2006,PConc,GasA,SBrkr
528431110,1795,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528435010,1528,235876,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,2007,PConc,GasA,SBrkr
528435040,1726,311872,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528435060,1689,248328,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528435070,1588,227000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528439040,1538,260000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2005,PConc,GasA,SBrkr
528439050,1496,225000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528439080,1506,249000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2005,PConc,GasA,SBrkr
528441080,1694,307000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2004,PConc,GasA,SBrkr
528445020,1977,250000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528445070,1830,221300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528456190,1338,208900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528456230,1335,210400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528458080,1792,255000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528458090,1588,212109,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2007,CBlock,GasA,SBrkr
528458120,1959,270000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528458130,2610,303477,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528458150,1880,310013,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528477020,1656,249700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528480020,1761,227875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528480180,1584,261329,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2007,PConc,GasA,SBrkr
528482010,1685,253000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2006,PConc,GasA,SBrkr
528482030,2443,265000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2004,PConc,GasA,SBrkr
528482090,2466,340000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2004,PConc,GasA,SBrkr
531363020,1100,146000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2006,PConc,GasA,SBrkr
531363040,1143,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2006,PConc,GasA,SBrkr
531375140,1094,149000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2003,PConc,GasA,SBrkr
531376060,1486,181000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,2006,PConc,GasA,SBrkr
531380110,1721,201000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1994,PConc,GasA,SBrkr
531384070,1820,191750,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,1993,PConc,GasA,SBrkr
531385070,1349,179000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2000,PConc,GasA,SBrkr
531385130,1494,215000,Pave,NA,IR3,Low,AllPub,Inside,Gtl,SawyerW,1998,PConc,GasA,SBrkr
531451030,1575,179200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1992,PConc,GasA,SBrkr
531451150,1266,128000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1980,CBlock,GasA,SBrkr
531453140,884,144000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,1983,CBlock,GasA,SBrkr
531477040,2020,144000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1977,Slab,GasA,SBrkr
532353120,894,120750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1977,CBlock,GasA,SBrkr
532354010,970,132500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1963,CBlock,GasA,SBrkr
532354060,1057,132000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1962,CBlock,GasA,SBrkr
532354070,999,132500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1962,CBlock,GasA,SBrkr
532376040,1120,129000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1961,CBlock,GasA,SBrkr
532376090,1696,143900,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1962,CBlock,GasA,SBrkr
532377050,1040,145000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
532377140,988,128500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1961,CBlock,GasA,SBrkr
532378240,902,125500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1967,CBlock,GasA,SBrkr
532476080,2503,300000,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Veenker,1990,PConc,GasA,SBrkr
532477040,2167,294000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,1974,CBlock,GasA,SBrkr
532479050,1037,129000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1974,CBlock,GasA,SBrkr
532479120,1701,171000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1975,CBlock,GasA,SBrkr
532479140,1055,147000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1973,CBlock,GasA,SBrkr
533120030,2810,302000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1990,PConc,GasA,SBrkr
533130170,2872,285000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1992,PConc,GasA,SBrkr
533205110,1378,214000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,2004,PConc,GasA,SBrkr
533206060,1151,166000,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533206070,1565,193800,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208010,1352,208900,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208020,1352,194000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208030,1550,207500,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208040,1241,199900,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208070,1250,164700,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533213130,1501,176500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533213140,1458,176000,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,1999,PConc,GasA,SBrkr
533221030,1512,168500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2000,PConc,GasA,SBrkr
533221060,1573,177000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2000,PConc,GasA,SBrkr
533221100,1525,177000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2000,PConc,GasA,SBrkr
533223050,1102,148800,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Somerst,2004,PConc,GasA,SBrkr
533236040,1441,174000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533241030,1950,239000,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,1997,PConc,GasA,SBrkr
533242080,1358,204000,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533242090,2048,301000,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2003,PConc,GasA,SBrkr
533244040,2362,312500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,1998,PConc,GasA,SBrkr
533250190,1494,279700,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Veenker,1994,PConc,GasA,SBrkr
533251110,2362,255000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,1980,CBlock,GasA,SBrkr
533251130,1432,194000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Veenker,1978,PConc,GasA,SBrkr
533252130,1437,218000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Veenker,1976,CBlock,GasA,SBrkr
533253180,1295,213750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Greens,1978,CBlock,GasA,SBrkr
533254100,1855,187000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,1976,CBlock,GasA,SBrkr
533254130,1262,181500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,1976,CBlock,GasA,SBrkr
533350020,2497,373000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,1981,CBlock,GasA,SBrkr
533352075,2620,190000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1977,CBlock,GasA,SBrkr
534104090,1929,226000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2001,PConc,GasA,SBrkr
534125120,1152,143450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534127080,2411,240050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1970,CBlock,GasA,SBrkr
534127140,1082,162500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1969,PConc,GasA,SBrkr
534127260,1295,164000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,1968,PConc,GasA,SBrkr
534128090,1610,185000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1972,CBlock,GasA,SBrkr
534151090,1594,188500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1993,PConc,GasA,SBrkr
534151180,2075,255000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1993,PConc,GasA,SBrkr
534175010,1680,136905,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
534176140,1093,158500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1966,CBlock,GasA,SBrkr
534177210,1242,175500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1973,CBlock,GasA,SBrkr
534178010,1052,127000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1963,CBlock,GasA,SBrkr
534201040,1107,127000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1967,CBlock,GasA,SBrkr
534202030,1214,143000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1967,CBlock,GasA,SBrkr
534204120,1073,156000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534252040,1344,144000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
534252060,1728,119000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534252070,1224,103000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,Slab,GasA,SBrkr
534252110,1422,139900,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534275170,958,151500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534275220,1065,126500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534276070,1138,145000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
534276160,912,120000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
534276180,1074,124000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
534276290,882,106500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1959,Slab,GasA,SBrkr
534278150,1187,140500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534278170,964,137500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534278190,894,117600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534401120,1200,163500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
534401200,1042,161000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534403040,1302,158000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403290,2154,224500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403420,1374,147000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534425015,1652,200000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1959,CBlock,GasA,SBrkr
534425080,1429,181900,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534427140,1327,150750,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1959,CBlock,GasA,SBrkr
534429030,1224,101800,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1962,Slab,GasA,SBrkr
534430090,932,124000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,FuseA
534431020,908,138500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1940,PConc,GasA,SBrkr
534450090,334,39300,Pave,NA,Reg,Low,AllPub,Inside,Mod,BrkSide,1946,Slab,GasA,FuseF
534450110,666,64500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1946,CBlock,GasA,SBrkr
534451020,670,64000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1945,CBlock,GasA,FuseA
534453080,808,112000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1958,CBlock,GasA,SBrkr
534475170,1977,165000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534476080,1150,144000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1955,CBlock,GasA,SBrkr
534478140,1920,137000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1948,CBlock,GasA,FuseA
534479120,1376,105000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1941,CBlock,GasA,SBrkr
534479140,1644,146500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1942,CBlock,GasA,SBrkr
535101150,1560,126000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1968,CBlock,GasA,SBrkr
535102010,1280,175000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
535105110,1254,158500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535106140,912,114500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,FuseA
535106180,1524,144000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasW,FuseA
535126180,2380,129000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
535151020,936,141000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,SBrkr
535151100,1008,131000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535151110,1053,142100,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1963,CBlock,GasA,SBrkr
535152060,1056,139000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
535154080,1442,157900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
535155110,1056,139400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1954,CBlock,GasA,SBrkr
535176070,1244,150000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1957,CBlock,GasA,FuseA
535177020,1144,120000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
535177110,1721,174850,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,SBrkr
535179120,922,116000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,FuseA
535180030,1048,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535181030,1657,163500,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,NAmes,1970,CBlock,GasA,SBrkr
535181140,1411,130000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1955,CBlock,GasA,SBrkr
535300040,1216,129500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1955,CBlock,GasA,SBrkr
535301060,1154,142000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,SBrkr
535301160,1560,128600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
535302070,948,125000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1952,CBlock,GasA,SBrkr
535304170,1040,136000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,FuseF
535305180,1008,134500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,SBrkr
535325090,925,127000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535325280,1360,130000,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,NAmes,1955,CBlock,GasA,SBrkr
535325320,1540,115000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1955,PConc,GasA,SBrkr
535327160,925,116900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1955,CBlock,GasA,SBrkr
535327200,928,132000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535353050,1647,153000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,SBrkr
535353130,924,112500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1952,CBlock,GasA,SBrkr
535353160,1544,138000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1890,CBlock,GasA,SBrkr
535354050,893,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1949,CBlock,GasA,SBrkr
535354260,1728,156000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,SBrkr
535355020,3086,301600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1935,BrkTil,GasA,SBrkr
535375130,1034,109000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1940,CBlock,GasA,FuseA
535376010,882,103200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1956,CBlock,GasA,SBrkr
535378080,1281,128500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1925,CBlock,GasA,SBrkr
535379060,968,64500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1927,BrkTil,GasA,SBrkr
535379110,1534,148000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1895,CBlock,GasA,SBrkr
535382150,691,86000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1920,BrkTil,GasA,FuseA
535402140,1651,172000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1963,CBlock,GasA,SBrkr
535402180,888,120000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535403030,952,128500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
535426130,2080,135000,Pave,NA,IR1,HLS,AllPub,Inside,Sev,NAmes,1969,PConc,GasA,SBrkr
535450190,924,122900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1949,CBlock,GasA,SBrkr
535450220,1082,119200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1948,CBlock,GasA,SBrkr
535450310,1846,143000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1949,CBlock,GasA,SBrkr
535451040,988,119000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,SBrkr
535451100,1238,102000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,FuseA
535451110,864,129000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,SBrkr
535452060,1134,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
535453080,1040,152000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,SBrkr
535453150,1170,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
535453180,1242,152000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,FuseA
535457020,1377,156500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
535457040,1800,141000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535457050,925,99000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1961,Slab,GasA,SBrkr
535476360,1851,187000,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,NAmes,1964,CBlock,GasA,SBrkr
535477130,1812,169500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535477180,864,125500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535478040,936,130000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
902100010,960,103000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,OldTown,1926,BrkTil,GasA,SBrkr
902105110,1432,132000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,BrkTil,GasA,SBrkr
902106070,1296,127500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1927,BrkTil,GasA,SBrkr
902106120,1022,89500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1922,PConc,GasA,FuseF
902107050,936,140000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1980,CBlock,GasA,SBrkr
902110010,967,99900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,BrkTil,GasA,SBrkr
902125120,1047,100000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1885,BrkTil,GasA,SBrkr
902128160,1072,130000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1940,CBlock,GasA,SBrkr
902201090,1174,135000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1900,BrkTil,GasA,SBrkr
902201130,1183,120000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1948,CBlock,GasA,SBrkr
902202070,1131,89471,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,OldTown,1937,BrkTil,GasA,SBrkr
902205020,1141,85000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,BrkTil,GasA,SBrkr
902205130,960,108500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,PConc,GasA,FuseA
902206270,1798,137000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,PConc,GasA,SBrkr
902207010,866,110500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1945,CBlock,GasA,SBrkr
902207150,968,100000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1923,CBlock,GasA,SBrkr
902300020,1772,184900,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,1910,BrkTil,GasA,SBrkr
902300040,1642,145000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1927,BrkTil,GasA,SBrkr
902301030,1472,125000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,PConc,GasA,SBrkr
902301130,1232,114000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,BrkTil,GasA,SBrkr
902302150,2337,90000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,BrkTil,GasA,SBrkr
902303100,1650,144100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,CBlock,GasA,SBrkr
